ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
2134,2134,1052,,,wiktionary2017
2135,2136,1052,,,wiktionary2017
2136,2135,1053,,,wiktionary2017
2137,2137,1053,,,wiktionary2017
2138,2138,1054,,,wiktionary2017
2139,2140,1054,,,wiktionary2017
2140,2139,1055,,,wiktionary2017
2141,2141,1055,,,wiktionary2017
2142,2142,1056,,,wiktionary2017
2143,2143,1056,,,wiktionary2017
2144,2144,1057,,,deVaan2008
2145,2146,1057,,,deVaan2008
2146,2145,1058,,,deVaan2008
2147,2147,1058,,,deVaan2008
2148,2148,1059,,,wiktionary2017
2149,2150,1059,,,wiktionary2017
2150,2149,1060,,,wiktionary2017
2151,2151,1060,,,wiktionary2017
2152,2152,1061,,,deVaan2008
2153,2154,1061,,,deVaan2008
2154,2153,1062,,,deVaan2008
2155,2155,1062,,,deVaan2008
2156,2156,1063,,,wiktionary2017
2157,2158,1063,,,wiktionary2017
2158,2157,1064,,,wiktionary2017
2159,2159,1064,,,wiktionary2017
2160,2160,1065,,,wiktionary2017
2161,2162,1065,,,wiktionary2017
2162,2161,1066,,,wiktionary2017
2163,2163,1066,,,wiktionary2017
2164,2164,1067,,,wiktionary2017
2165,2166,1067,,,wiktionary2017
2166,2165,1068,,,wiktionary2017
2167,2167,1068,,,wiktionary2017
2168,2168,1069,,,wiktionary2017
2169,2170,1069,,,wiktionary2017
2170,2169,1070,,,wiktionary2017
2171,2171,1070,,,wiktionary2017
2172,2172,1071,,,wiktionary2017
2173,2174,1071,,,wiktionary2017
2174,2173,1072,,,wiktionary2017
2175,2175,1072,,,wiktionary2017
2176,2176,1073,,,wiktionary2017
2177,2178,1073,,,wiktionary2017
2178,2177,1074,,,wiktionary2017
2179,2179,1074,,,wiktionary2017
2180,2180,1075,,,deVaan2008
2181,2182,1075,,,deVaan2008
2182,2181,1076,,,deVaan2008
2183,2183,1076,,,deVaan2008
2184,2184,1077,,,deVaan2008
2185,2186,1077,,,deVaan2008
2186,2185,1078,,,deVaan2008
2187,2187,1078,,,deVaan2008
2188,2188,1079,,,wiktionary2017
2189,2190,1079,,,wiktionary2017
2190,2189,1080,,,wiktionary2017
2191,2191,1080,,,wiktionary2017
2192,2192,1081,,,wiktionary2017
2193,2194,1081,,,wiktionary2017
2194,2193,1082,,,wiktionary2017
2195,2195,1082,,,wiktionary2017
2196,2196,1083,,,deVaan2008
2197,2198,1083,,,deVaan2008
2198,2197,1084,,,deVaan2008
2199,2199,1084,,,deVaan2008
2200,2200,1085,,,deVaan2008
2201,2202,1085,,,deVaan2008
2202,2201,1086,,,deVaan2008
2203,2203,1086,,,deVaan2008
2204,2204,1087,,,wiktionary2017
2205,2206,1087,,,wiktionary2017
2206,2205,1088,,,wiktionary2017
2207,2207,1088,,,wiktionary2017
2208,2208,1089,,,wiktionary2017
2209,2210,1089,,,wiktionary2017
2210,2209,1090,,,wiktionary2017
2211,2211,1090,,,wiktionary2017
2212,2212,1091,,,wiktionary2017
2213,2214,1091,,,wiktionary2017
2214,2213,1092,,,wiktionary2017
2215,2215,1092,,,wiktionary2017
2216,2216,1093,,,wiktionary2017
2217,2218,1093,,,wiktionary2017
2218,2217,1094,,,wiktionary2017
2219,2219,1094,,,wiktionary2017
2220,2220,1095,,,wiktionary2017
2221,2222,1095,,,wiktionary2017
2222,2221,1096,,,wiktionary2017
2223,2223,1096,,,wiktionary2017
2224,2224,1097,,,deVaan2008
2225,2226,1097,,,deVaan2008
2226,2225,1098,,,deVaan2008
2227,2227,1098,,,deVaan2008
2228,2228,1099,,,wiktionary2017
2229,2230,1099,,,wiktionary2017
2230,2229,1100,,,wiktionary2017
2231,2231,1100,,,wiktionary2017
2232,2232,1101,,,deVaan2008
2233,2234,1101,,,deVaan2008
2234,2233,1102,,,deVaan2008
2235,2235,1102,,,deVaan2008
2236,2236,1103,,,wiktionary2017
2237,2238,1103,,,wiktionary2017
2238,2237,1104,,,wiktionary2017
2239,2239,1104,,,wiktionary2017
2240,2240,1105,,,wiktionary2017
2241,2242,1105,,,wiktionary2017
2242,2241,1106,,,wiktionary2017
2243,2243,1106,,,wiktionary2017
2244,2244,1107,,,deVaan2008
2245,2245,1107,,,deVaan2008
2246,2246,1108,,,deVaan2008
2247,2248,1108,,,deVaan2008
2248,2247,1109,,,deVaan2008
2249,2249,1109,,,deVaan2008
2250,2250,1110,,,wiktionary2017
2251,2251,1110,,,wiktionary2017
2252,2252,1111,,,wiktionary2017
2253,2254,1111,,,wiktionary2017
2254,2253,1112,,,wiktionary2017
2255,2255,1112,,,wiktionary2017
2256,2256,1113,,,wiktionary2017
2257,2258,1113,,,wiktionary2017
2258,2257,1114,,,wiktionary2017
2259,2259,1114,,,wiktionary2017
2260,2260,1115,,,wiktionary2017
2261,2262,1115,,,wiktionary2017
2262,2261,1116,,,wiktionary2017
2263,2263,1116,,,wiktionary2017
2264,2264,1117,,,wiktionary2017
2265,2266,1117,,,wiktionary2017
2266,2265,1118,,,wiktionary2017
2267,2267,1118,,,wiktionary2017
2268,2268,1119,,,wiktionary2017
2269,2270,1119,,,wiktionary2017
2270,2269,1120,,,wiktionary2017
2271,2271,1120,,,wiktionary2017
2272,2272,1121,,,wiktionary2017
2273,2274,1121,,,wiktionary2017
2274,2273,1122,,,wiktionary2017
2275,2275,1122,,,wiktionary2017
2276,2276,1123,,,deVaan2008
2277,2277,1123,,,deVaan2008
2278,2278,1124,,,deVaan2008
2279,2280,1124,,,deVaan2008
2280,2279,1125,,,deVaan2008
2281,2281,1125,,,deVaan2008
2282,2282,1126,,,wiktionary2017
2283,2284,1126,,,wiktionary2017
2284,2283,1127,,,wiktionary2017
2285,2285,1127,,,wiktionary2017
2286,2286,1128,,,wiktionary2017
2287,2288,1128,,,wiktionary2017
2288,2287,1129,,,wiktionary2017
2289,2289,1129,,,wiktionary2017
2290,2290,1130,,,deVaan2008
2291,2292,1130,,,deVaan2008
2292,2291,1131,,,deVaan2008
2293,2293,1131,,,deVaan2008
2294,2294,1132,,,deVaan2008
2295,2296,1132,,,deVaan2008
2296,2295,1133,,,deVaan2008
2297,2297,1133,,,deVaan2008
2298,2298,1134,,,deVaan2008
2299,2300,1134,,,deVaan2008
2300,2299,1135,,,deVaan2008
2301,2301,1135,,,deVaan2008
2302,2302,1136,,,wiktionary2017
2303,2304,1136,,,wiktionary2017
2304,2303,1137,,,wiktionary2017
2305,2305,1137,,,wiktionary2017
2306,2306,1138,,,deVaan2008
2307,2308,1138,,,deVaan2008
2308,2307,1139,,,deVaan2008
2309,2309,1139,,,deVaan2008
2310,2310,1140,,,deVaan2008
2311,2312,1140,,,deVaan2008
2312,2311,1141,,,deVaan2008
2313,2313,1141,,,deVaan2008
2314,2314,1142,,,wiktionary2017
2315,2316,1142,,,wiktionary2017
2316,2315,1143,,,wiktionary2017
2317,2317,1143,,,wiktionary2017
2318,2318,1144,,,wiktionary2017
2319,2320,1144,,,wiktionary2017
2320,2319,1145,,,wiktionary2017
2321,2321,1145,,,wiktionary2017
2322,2322,1146,,,deVaan2008
2323,2324,1146,,,deVaan2008
2324,2323,1147,,,deVaan2008
2325,2325,1147,,,deVaan2008
2326,2326,1148,,,deVaan2008
2327,2328,1148,,,deVaan2008
2328,2327,1149,,,deVaan2008
2329,2329,1149,,,deVaan2008
2330,2330,1150,,,deVaan2008
2331,2332,1150,,,deVaan2008
2332,2331,1151,,,deVaan2008
2333,2333,1151,,,deVaan2008
2334,2334,1152,,,deVaan2008
2335,2336,1152,,,deVaan2008
2336,2335,1153,,,deVaan2008
2337,2337,1153,,,deVaan2008
2338,2338,1154,,,deVaan2008
2339,2340,1154,,,deVaan2008
2340,2339,1155,,,deVaan2008
2341,2341,1155,,,deVaan2008
2342,2342,1156,,,deVaan2008
2343,2344,1156,,,deVaan2008
2344,2343,1157,,,deVaan2008
2345,2345,1157,,,deVaan2008
2346,2346,1158,,,wiktionary2017
2347,2348,1158,,,wiktionary2017
2348,2347,1159,,,wiktionary2017
2349,2349,1159,,,wiktionary2017
2350,2350,1160,,,wiktionary2017
2351,2352,1160,,,wiktionary2017
2352,2351,1161,,,wiktionary2017
2353,2353,1161,,,wiktionary2017
2354,2354,1162,,,deVaan2008
2355,2356,1162,,,deVaan2008
2356,2355,1163,,,deVaan2008
2357,2357,1163,,,deVaan2008
2358,2358,1164,,,deVaan2008
2359,2360,1164,,,deVaan2008
2360,2359,1165,,,deVaan2008
2361,2361,1165,,,deVaan2008
2362,2362,1166,,,wiktionary2017
2363,2364,1166,,,wiktionary2017
2364,2363,1167,,,wiktionary2017
2365,2365,1167,,,wiktionary2017
2366,2366,1168,,,wiktionary2017
2367,2367,1168,,,wiktionary2017
2368,2368,1169,,,deVaan2008
2369,2370,1169,,,deVaan2008
2370,2369,1170,,,deVaan2008
2371,2371,1170,,,deVaan2008
2372,2372,1171,,,wiktionary2017
2373,2374,1171,,,wiktionary2017
2374,2373,1172,,,wiktionary2017
2375,2375,1172,,,wiktionary2017
2376,2376,1173,,,wiktionary2017
2377,2378,1173,,,wiktionary2017
2378,2377,1174,,,wiktionary2017
2379,2379,1174,,,wiktionary2017
2380,2380,1175,,,wiktionary2017
2381,2382,1175,,,wiktionary2017
2382,2381,1176,,,wiktionary2017
2383,2383,1176,,,wiktionary2017
2384,2384,1177,,,wiktionary2017
2385,2386,1177,,,wiktionary2017
2386,2385,1178,,,wiktionary2017
2387,2387,1178,,,wiktionary2017
2388,2388,1179,,,deVaan2008
2389,2390,1179,,,deVaan2008
2390,2389,1180,,,deVaan2008
2391,2391,1180,,,deVaan2008
2392,2392,1181,,,wiktionary2017
2393,2394,1181,,,wiktionary2017
2394,2393,1182,,,wiktionary2017
2395,2395,1182,,,wiktionary2017
2396,2396,1183,,,wiktionary2017
2397,2397,1183,,,wiktionary2017
2398,2398,1184,,,wiktionary2017
2399,2400,1184,,,wiktionary2017
2400,2399,1185,,,wiktionary2017
2401,2401,1185,,,wiktionary2017
2402,2402,1186,,,wiktionary2017
2403,2403,1186,,,wiktionary2017
2404,2404,1187,,,wiktionary2017
2405,2406,1187,,,wiktionary2017
2406,2405,1188,,,wiktionary2017
2407,2407,1188,,,wiktionary2017
2408,2408,1189,,,wiktionary2017
2409,2410,1189,,,wiktionary2017
2410,2409,1190,,,wiktionary2017
2411,2411,1190,,,wiktionary2017
2412,2412,1191,,,wiktionary2017
2413,2413,1191,,,wiktionary2017
2414,2414,1192,,,wiktionary2017
2415,2416,1192,,,wiktionary2017
2416,2415,1193,,,wiktionary2017
2417,2417,1193,,,wiktionary2017
2418,2418,1194,,,wiktionary2017
2419,2420,1194,,,wiktionary2017
2420,2419,1195,,,wiktionary2017
2421,2421,1195,,,wiktionary2017
2422,2422,1196,,,wiktionary2017
2423,2424,1196,,,wiktionary2017
2424,2423,1197,,,wiktionary2017
2425,2425,1197,,,wiktionary2017
2426,2426,1198,,,wiktionary2017
2427,2428,1198,,,wiktionary2017
2428,2427,1199,,,wiktionary2017
2429,2429,1199,,,wiktionary2017
2430,2430,1200,,,wiktionary2017
2431,2432,1200,,,wiktionary2017
2432,2431,1201,,,wiktionary2017
2433,2433,1201,,,wiktionary2017
2434,2434,1202,,,wiktionary2017
2435,2436,1202,,,wiktionary2017
2436,2435,1203,,,wiktionary2017
2437,2437,1203,,,wiktionary2017
2438,2438,1204,,,wiktionary2017
2439,2440,1204,,,wiktionary2017
2440,2439,1205,,,wiktionary2017
2441,2441,1205,,,wiktionary2017
2442,2442,1206,,,wiktionary2017
2443,2444,1206,,,wiktionary2017
2444,2443,1207,,,wiktionary2017
2445,2445,1207,,,wiktionary2017
2446,2446,1208,,,wiktionary2017
2447,2448,1208,,,wiktionary2017
2448,2449,1208,,,wiktionary2017
2449,2447,1209,,,wiktionary2017
2450,2450,1209,,,wiktionary2017
2451,2451,1209,,,wiktionary2017
2452,2452,1210,,,deVaan2008
2453,2454,1210,,,deVaan2008
2454,2453,1211,,,deVaan2008
2455,2455,1211,,,deVaan2008
2456,2456,1212,,,wiktionary2017
2457,2458,1212,,,wiktionary2017
2458,2457,1213,,,wiktionary2017
2459,2459,1213,,,wiktionary2017
2460,2460,1214,,,wiktionary2017
2461,2462,1214,,,wiktionary2017
2462,2461,1215,,,wiktionary2017
2463,2463,1215,,,wiktionary2017
2464,2464,1216,,,wiktionary2017
2465,2466,1216,,,wiktionary2017
2466,2465,1217,,,wiktionary2017
2467,2467,1217,,,wiktionary2017
2468,2468,1218,,,wiktionary2017
2469,2470,1218,,,wiktionary2017
2470,2469,1219,,,wiktionary2017
2471,2471,1219,,,wiktionary2017
2472,2472,1220,,,wiktionary2017
2473,2474,1220,,,wiktionary2017
2474,2473,1221,,,wiktionary2017
2475,2475,1221,,,wiktionary2017
2476,2476,1222,,,deVaan2008
2477,2478,1222,,,deVaan2008
2478,2477,1223,,,deVaan2008
2479,2479,1223,,,deVaan2008
2480,2480,1224,,,wiktionary2017
2481,2482,1224,,,wiktionary2017
2482,2483,1224,,,wiktionary2017
2483,2484,1224,,,wiktionary2017
2484,2485,1224,,,wiktionary2017
2485,2486,1224,,,wiktionary2017
2486,2487,1224,,,wiktionary2017
2487,2481,1225,,,wiktionary2017
2488,2488,1225,,,wiktionary2017
2489,2489,1225,,,wiktionary2017
2490,2490,1225,,,wiktionary2017
2491,2491,1225,,,wiktionary2017
2492,2492,1225,,,wiktionary2017
2493,2493,1225,,,wiktionary2017
2494,2494,1226,,,wiktionary2017
2495,2496,1226,,,wiktionary2017
2496,2495,1227,,,wiktionary2017
2497,2497,1227,,,wiktionary2017
2498,2498,1228,,,wiktionary2017
2499,2500,1228,,,wiktionary2017
2500,2499,1229,,,wiktionary2017
2501,2501,1229,,,wiktionary2017
2502,2502,1230,,,wiktionary2017
2503,2504,1230,,,wiktionary2017
2504,2503,1231,,,wiktionary2017
2505,2505,1231,,,wiktionary2017
2506,2506,1232,,,wiktionary2017
2507,2508,1232,,,wiktionary2017
2508,2507,1233,,,wiktionary2017
2509,2509,1233,,,wiktionary2017
2510,2510,1234,,,wiktionary2017
2511,2512,1234,,,wiktionary2017
2512,2511,1235,,,wiktionary2017
2513,2513,1235,,,wiktionary2017
2514,2514,1236,,,deVaan2008
2515,2516,1236,,,deVaan2008
2516,2515,1237,,,deVaan2008
2517,2517,1237,,,deVaan2008
2518,2518,1238,,,wiktionary2017
2519,2520,1238,,,wiktionary2017
2520,2519,1239,,,wiktionary2017
2521,2521,1239,,,wiktionary2017
2522,2522,1240,,,wiktionary2017
2523,2524,1240,,,wiktionary2017
2524,2523,1241,,,wiktionary2017
2525,2525,1241,,,wiktionary2017
2526,2526,1242,,,wiktionary2017
2527,2528,1242,,,wiktionary2017
2528,2527,1243,,,wiktionary2017
2529,2529,1243,,,wiktionary2017
2530,2530,1244,,,wiktionary2017
2531,2532,1244,,,wiktionary2017
2532,2531,1245,,,wiktionary2017
2533,2533,1245,,,wiktionary2017
2534,2534,1246,,,wiktionary2017
2535,2536,1246,,,wiktionary2017
2536,2535,1247,,,wiktionary2017
2537,2537,1247,,,wiktionary2017
2538,2538,1248,,,wiktionary2017
2539,2540,1248,,,wiktionary2017
2540,2539,1249,,,wiktionary2017
2541,2541,1249,,,wiktionary2017
2542,2542,1250,,,wiktionary2017
2543,2544,1250,,,wiktionary2017
2544,2543,1251,,,wiktionary2017
2545,2545,1251,,,wiktionary2017
2546,2546,1252,,,wiktionary2017
2547,2548,1252,,,wiktionary2017
2548,2547,1253,,,wiktionary2017
2549,2549,1253,,,wiktionary2017
2550,2550,1254,,,deVaan2008
2551,2552,1254,,,deVaan2008
2552,2551,1255,,,deVaan2008
2553,2553,1255,,,deVaan2008
2554,2554,1256,,,wiktionary2017
2555,2556,1256,,,wiktionary2017
2556,2555,1257,,,wiktionary2017
2557,2557,1257,,,wiktionary2017
2558,2558,1258,,,wiktionary2017
2559,2560,1258,,,wiktionary2017
2560,2559,1259,,,wiktionary2017
2561,2561,1259,,,wiktionary2017
2562,2562,1260,,,wiktionary2017
2563,2564,1260,,,wiktionary2017
2564,2563,1261,,,wiktionary2017
2565,2565,1261,,,wiktionary2017
2566,2566,1262,,,wiktionary2017
2567,2568,1262,,,wiktionary2017
2568,2567,1263,,,wiktionary2017
2569,2569,1263,,,wiktionary2017
2570,2570,1264,,,wiktionary2017
2571,2572,1264,,,wiktionary2017
2572,2571,1265,,,wiktionary2017
2573,2573,1265,,,wiktionary2017
2574,2574,1266,,,wiktionary2017
2575,2576,1266,,,wiktionary2017
2576,2575,1267,,,wiktionary2017
2577,2577,1267,,,wiktionary2017
2578,2578,1268,,,wiktionary2017
2579,2580,1268,,,wiktionary2017
2580,2579,1269,,,wiktionary2017
2581,2581,1269,,,wiktionary2017
2582,2582,1270,,,wiktionary2017
2583,2584,1270,,,wiktionary2017
2584,2583,1271,,,wiktionary2017
2585,2585,1271,,,wiktionary2017
2586,2586,1272,,,wiktionary2017
2587,2588,1272,,,wiktionary2017
2588,2587,1273,,,wiktionary2017
2589,2589,1273,,,wiktionary2017
2590,2590,1274,,,deVaan2008
2591,2592,1274,,,deVaan2008
2592,2591,1275,,,deVaan2008
2593,2593,1275,,,deVaan2008
2594,2594,1276,,,wiktionary2017
2595,2596,1276,,,wiktionary2017
2596,2595,1277,,,wiktionary2017
2597,2597,1277,,,wiktionary2017
2598,2598,1278,,,deVaan2008
2599,2600,1278,,,deVaan2008
2600,2599,1279,,,deVaan2008
2601,2601,1279,,,deVaan2008
2602,2602,1280,,,deVaan2008
2603,2604,1280,,,deVaan2008
2604,2603,1281,,,deVaan2008
2605,2605,1281,,,deVaan2008
2606,2606,1282,,,wiktionary2017
2607,2607,1282,,,wiktionary2017
2608,2608,1283,,,wiktionary2017
2609,2610,1283,,,wiktionary2017
2610,2609,1284,,,wiktionary2017
2611,2611,1284,,,wiktionary2017
2612,2612,1285,,,wiktionary2017
2613,2614,1285,,,wiktionary2017
2614,2613,1286,,,wiktionary2017
2615,2615,1286,,,wiktionary2017
2616,2616,1287,,,deVaan2008
2617,2618,1287,,,deVaan2008
2618,2617,1288,,,deVaan2008
2619,2619,1288,,,deVaan2008
2620,2620,1289,,,wiktionary2017
2621,2622,1289,,,wiktionary2017
2622,2621,1290,,,wiktionary2017
2623,2623,1290,,,wiktionary2017
2624,2624,1291,,,wiktionary2017
2625,2626,1291,,,wiktionary2017
2626,2625,1292,,,wiktionary2017
2627,2627,1292,,,wiktionary2017
2628,2628,1293,,,wiktionary2017
2629,2630,1293,,,wiktionary2017
2630,2629,1294,,,wiktionary2017
2631,2631,1294,,,wiktionary2017
2632,2632,1295,,,wiktionary2017
2633,2634,1295,,,wiktionary2017
2634,2633,1296,,,wiktionary2017
2635,2635,1296,,,wiktionary2017
2636,2636,1297,,,wiktionary2017
2637,2638,1297,,,wiktionary2017
2638,2637,1298,,,wiktionary2017
2639,2639,1298,,,wiktionary2017
2640,2640,1299,,,deVaan2008
2641,2642,1299,,,deVaan2008
2642,2641,1300,,,deVaan2008
2643,2643,1300,,,deVaan2008
2644,2644,1301,,,wiktionary2017
2645,2646,1301,,,wiktionary2017
2646,2645,1302,,,wiktionary2017
2647,2647,1302,,,wiktionary2017
2648,2648,1303,,,wiktionary2017
2649,2650,1303,,,wiktionary2017
2650,2649,1304,,,wiktionary2017
2651,2651,1304,,,wiktionary2017
2652,2652,1305,,,deVaan2008
2653,2654,1305,,,deVaan2008
2654,2653,1306,,,deVaan2008
2655,2655,1306,,,deVaan2008
2656,2656,1307,,,deVaan2008
2657,2658,1307,,,deVaan2008
2658,2657,1308,,,deVaan2008
2659,2659,1308,,,deVaan2008
2660,2660,1309,,,wiktionary2017
2661,2662,1309,,,wiktionary2017
2662,2661,1310,,,wiktionary2017
2663,2663,1310,,,wiktionary2017
2664,2664,1311,,,deVaan2008
2665,2666,1311,,,deVaan2008
2666,2665,1312,,,deVaan2008
2667,2667,1312,,,deVaan2008
2668,2668,1313,,,wiktionary2017
2669,2670,1313,,,wiktionary2017
2670,2669,1314,,,wiktionary2017
2671,2671,1314,,,wiktionary2017
2672,2672,1315,,,deVaan2008
2673,2674,1315,,,deVaan2008
2674,2673,1316,,,deVaan2008
2675,2675,1316,,,deVaan2008
2676,2676,1317,,,wiktionary2017
2677,2678,1317,,,wiktionary2017
2678,2677,1318,,,wiktionary2017
2679,2679,1318,,,wiktionary2017
2680,2680,1319,,,deVaan2008
2681,2682,1319,,,deVaan2008
2682,2681,1320,,,deVaan2008
2683,2683,1320,,,deVaan2008
2684,2684,1321,,,wiktionary2017
2685,2686,1321,,,wiktionary2017
2686,2685,1322,,,wiktionary2017
2687,2687,1322,,,wiktionary2017
2688,2688,1323,,,deVaan2008
2689,2690,1323,,,deVaan2008
2690,2689,1324,,,deVaan2008
2691,2691,1324,,,deVaan2008
2692,2692,1325,,,deVaan2008
2693,2694,1325,,,deVaan2008
2694,2693,1326,,,deVaan2008
2695,2695,1326,,,deVaan2008
2696,2696,1327,,,deVaan2008
2697,2698,1327,,,deVaan2008
2698,2697,1328,,,deVaan2008
2699,2699,1328,,,deVaan2008
2700,2700,1329,,,deVaan2008
2701,2702,1329,,,deVaan2008
2702,2701,1330,,,deVaan2008
2703,2703,1330,,,deVaan2008
2704,2704,1331,,,wiktionary2017
2705,2706,1331,,,wiktionary2017
2706,2705,1332,,,wiktionary2017
2707,2707,1332,,,wiktionary2017
2708,2708,1333,,,wiktionary2017
2709,2709,1333,,,wiktionary2017
2710,2710,1334,,,deVaan2008
2711,2712,1334,,,deVaan2008
2712,2711,1335,,,deVaan2008
2713,2713,1335,,,deVaan2008
2714,2714,1336,,,wiktionary2017
2715,2716,1336,,,wiktionary2017
2716,2715,1337,,,wiktionary2017
2717,2717,1337,,,wiktionary2017
2718,2718,1338,,,wiktionary2017
2719,2720,1338,,,wiktionary2017
2720,2719,1339,,,wiktionary2017
2721,2721,1339,,,wiktionary2017
2722,2722,1340,,,wiktionary2017
2723,2724,1340,,,wiktionary2017
2724,2723,1341,,,wiktionary2017
2725,2725,1341,,,wiktionary2017
2726,2726,1342,,,wiktionary2017
2727,2728,1342,,,wiktionary2017
2728,2727,1343,,,wiktionary2017
2729,2729,1343,,,wiktionary2017
2730,2730,1344,,,wiktionary2017
2731,2732,1344,,,wiktionary2017
2732,2731,1345,,,wiktionary2017
2733,2733,1345,,,wiktionary2017
2734,2734,1346,,,wiktionary2017
2735,2736,1346,,,wiktionary2017
2736,2735,1347,,,wiktionary2017
2737,2737,1347,,,wiktionary2017
2738,2738,1348,,,wiktionary2017
2739,2739,1348,,,wiktionary2017
2740,2740,1349,,,wiktionary2017
2741,2742,1349,,,wiktionary2017
2742,2741,1350,,,wiktionary2017
2743,2743,1350,,,wiktionary2017
2744,2744,1351,,,wiktionary2017
2745,2746,1351,,,wiktionary2017
2746,2745,1352,,,wiktionary2017
2747,2747,1352,,,wiktionary2017
2748,2748,1353,,,wiktionary2017
2749,2750,1353,,,wiktionary2017
2750,2749,1354,,,wiktionary2017
2751,2751,1354,,,wiktionary2017
2752,2752,1355,,,wiktionary2017
2753,2754,1355,,,wiktionary2017
2754,2755,1355,,,wiktionary2017
2755,2753,1356,,,wiktionary2017
2756,2756,1356,,,wiktionary2017
2757,2757,1356,,,wiktionary2017
2758,2758,1357,,,wiktionary2017
2759,2760,1357,,,wiktionary2017
2760,2759,1358,,,wiktionary2017
2761,2761,1358,,,wiktionary2017
2762,2762,1359,,,wiktionary2017
2763,2764,1359,,,wiktionary2017
2764,2763,1360,,,wiktionary2017
2765,2765,1360,,,wiktionary2017
2766,2766,1361,,,wiktionary2017
2767,2767,1361,,,wiktionary2017
2768,2768,1362,,,wiktionary2017
2769,2770,1362,,,wiktionary2017
2770,2769,1363,,,wiktionary2017
2771,2771,1363,,,wiktionary2017
2772,2772,1364,,,wiktionary2017
2773,2774,1364,,,wiktionary2017
2774,2773,1365,,,wiktionary2017
2775,2775,1365,,,wiktionary2017
2776,2776,1366,,,wiktionary2017
2777,2778,1366,,,wiktionary2017
2778,2777,1367,,,wiktionary2017
2779,2779,1367,,,wiktionary2017
2780,2780,1368,,,wiktionary2017
2781,2782,1368,,,wiktionary2017
2782,2781,1369,,,wiktionary2017
2783,2783,1369,,,wiktionary2017
2784,2784,1370,,,deVaan2008
2785,2786,1370,,,deVaan2008
2786,2785,1371,,,deVaan2008
2787,2787,1371,,,deVaan2008
2788,2788,1372,,,wiktionary2017
2789,2790,1372,,,wiktionary2017
2790,2789,1373,,,wiktionary2017
2791,2791,1373,,,wiktionary2017
2792,2792,1374,,,wiktionary2017
2793,2794,1374,,,wiktionary2017
2794,2793,1375,,,wiktionary2017
2795,2795,1375,,,wiktionary2017
2796,2796,1376,,,wiktionary2017
2797,2798,1376,,,wiktionary2017
2798,2797,1377,,,wiktionary2017
2799,2799,1377,,,wiktionary2017
2800,2800,1378,,,wiktionary2017
2801,2801,1378,,,wiktionary2017
2802,2802,1379,,,wiktionary2017
2803,2804,1379,,,wiktionary2017
2804,2803,1380,,,wiktionary2017
2805,2805,1380,,,wiktionary2017
2806,2806,1381,,,wiktionary2017
2807,2808,1381,,,wiktionary2017
2808,2807,1382,,,wiktionary2017
2809,2809,1382,,,wiktionary2017
2810,2810,1383,,,deVaan2008
2811,2812,1383,,,deVaan2008
2812,2811,1384,,,deVaan2008
2813,2813,1384,,,deVaan2008
2814,2814,1385,,,wiktionary2017
2815,2816,1385,,,wiktionary2017
2816,2815,1386,,,wiktionary2017
2817,2817,1386,,,wiktionary2017
2818,2818,1387,,,wiktionary2017
2819,2820,1387,,,wiktionary2017
2820,2819,1388,,,wiktionary2017
2821,2821,1388,,,wiktionary2017
2822,2822,1389,,,wiktionary2017
2823,2824,1389,,,wiktionary2017
2824,2823,1390,,,wiktionary2017
2825,2825,1390,,,wiktionary2017
2826,2826,1391,,,wiktionary2017
2827,2827,1391,,,wiktionary2017
2828,2828,1392,,,wiktionary2017
2829,2830,1392,,,wiktionary2017
2830,2829,1393,,,wiktionary2017
2831,2831,1393,,,wiktionary2017
2832,2832,1394,,,wiktionary2017
2833,2834,1394,,,wiktionary2017
2834,2833,1395,,,wiktionary2017
2835,2835,1395,,,wiktionary2017
2836,2836,1396,,,wiktionary2017
2837,2838,1396,,,wiktionary2017
2838,2837,1397,,,wiktionary2017
2839,2839,1397,,,wiktionary2017
2840,2840,1398,,,wiktionary2017
2841,2842,1398,,,wiktionary2017
2842,2841,1399,,,wiktionary2017
2843,2843,1399,,,wiktionary2017
2844,2844,1400,,,wiktionary2017
2845,2846,1400,,,wiktionary2017
2846,2847,1400,,,wiktionary2017
2847,2845,1401,,,wiktionary2017
2848,2848,1401,,,wiktionary2017
2849,2849,1401,,,wiktionary2017
2850,2850,1402,,,wiktionary2017
2851,2851,1402,,,wiktionary2017
2852,2852,1403,,,wiktionary2017
2853,2854,1403,,,wiktionary2017
2854,2853,1404,,,wiktionary2017
2855,2855,1404,,,wiktionary2017
2856,2856,1405,,,wiktionary2017
2857,2858,1405,,,wiktionary2017
2858,2857,1406,,,wiktionary2017
2859,2859,1406,,,wiktionary2017
2860,2860,1407,,,wiktionary2017
2861,2862,1407,,,wiktionary2017
2862,2861,1408,,,wiktionary2017
2863,2863,1408,,,wiktionary2017
2864,2864,1409,,,deVaan2008
2865,2866,1409,,,deVaan2008
2866,2865,1410,,,deVaan2008
2867,2867,1410,,,deVaan2008
2868,2868,1411,,,wiktionary2017
2869,2870,1411,,,wiktionary2017
2870,2869,1412,,,wiktionary2017
2871,2871,1412,,,wiktionary2017
2872,2872,1413,,,wiktionary2017
2873,2874,1413,,,wiktionary2017
2874,2873,1414,,,wiktionary2017
2875,2875,1414,,,wiktionary2017
2876,2876,1415,,,wiktionary2017
2877,2878,1415,,,wiktionary2017
2878,2877,1416,,,wiktionary2017
